id,activity_id,project_id,date,reported_progress,daily_increment,image_uploaded,weather_event,crew_size,notes,has_issue_logged
upd_001267,act_007_02,proj_007,2023-06-13,23.5,6.38,True,False,21,All tasks on track per daily plan.,True
upd_001268,act_007_02,proj_007,2023-06-14,31.0,7.46,True,False,14,Work progressing as planned.,False
upd_001269,act_007_02,proj_007,2023-06-15,34.9,3.9,True,False,10,Night shift deployed to catch up.,False
upd_001270,act_007_02,proj_007,2023-06-16,40.0,5.07,False,False,21,Good progress — crew at full strength.,False
upd_001271,act_007_02,proj_007,2023-06-17,46.2,6.22,True,False,8,Material quality check done; passed.,False
upd_001272,act_007_02,proj_007,2023-06-18,56.1,9.91,False,False,5,Weather caused brief stoppage.,False
upd_001273,act_007_02,proj_007,2023-06-19,65.4,9.34,True,False,5,Equipment breakdown caused 2-hour downtime.,False
upd_001274,act_007_02,proj_007,2023-06-20,73.0,7.65,True,False,9,All tasks on track per daily plan.,False
upd_001275,act_007_02,proj_007,2023-06-21,79.5,6.51,True,False,19,Safety toolbox talk held; no incidents.,False
upd_001276,act_007_02,proj_007,2023-06-22,88.1,8.56,False,False,17,Waiting for subcontractor sign-off.,False
upd_001277,act_007_02,proj_007,2023-06-23,94.3,6.21,True,False,14,Minor delays due to material delivery.,False
upd_001278,act_007_02,proj_007,2023-06-24,100.0,5.69,True,False,10,Night shift deployed to catch up.,False
upd_001279,act_007_03,proj_007,2023-06-29,5.3,5.25,True,False,12,Good progress — crew at full strength.,True
upd_001280,act_007_03,proj_007,2023-06-30,11.2,5.93,True,False,9,Material quality check done; passed.,False
upd_001281,act_007_03,proj_007,2023-07-01,18.0,6.84,True,False,16,Night shift deployed to catch up.,False
upd_001282,act_007_03,proj_007,2023-07-02,21.7,3.66,True,False,4,Good progress — crew at full strength.,False
upd_001283,act_007_03,proj_007,2023-07-03,27.8,6.12,True,False,13,Overtime shift completed to recover schedule.,False
upd_001284,act_007_03,proj_007,2023-07-04,35.9,8.1,True,False,8,Weather caused brief stoppage.,False
upd_001285,act_007_03,proj_007,2023-07-05,40.4,4.53,True,False,11,Good progress — crew at full strength.,False
upd_001286,act_007_03,proj_007,2023-07-06,49.7,9.32,True,True,19,Safety toolbox talk held; no incidents.,False
upd_001287,act_007_03,proj_007,2023-07-07,51.3,1.65,False,False,15,Overtime shift completed to recover schedule.,False
upd_001288,act_007_03,proj_007,2023-07-08,58.3,7.04,True,False,20,Minor delays due to material delivery.,True
upd_001289,act_007_03,proj_007,2023-07-09,59.9,1.59,False,False,20,Weather caused brief stoppage.,False
upd_001290,act_007_03,proj_007,2023-07-10,62.5,2.56,True,False,5,Weather caused brief stoppage.,False
upd_001291,act_007_03,proj_007,2023-07-11,66.0,3.49,False,False,19,Material quality check done; passed.,True
upd_001292,act_007_03,proj_007,2023-07-12,71.2,5.17,True,False,15,Inspection checkpoint cleared.,False
upd_001293,act_007_03,proj_007,2023-07-13,80.2,8.96,True,False,18,Work progressing as planned.,False
upd_001294,act_007_03,proj_007,2023-07-14,80.2,0.0,True,True,9,Night shift deployed to catch up.,True
upd_001295,act_007_03,proj_007,2023-07-15,84.0,3.78,True,False,11,Productivity affected by heat; hydration breaks added.,True
upd_001296,act_007_03,proj_007,2023-07-16,85.9,1.9,True,False,14,Weather caused brief stoppage.,False
upd_001297,act_007_03,proj_007,2023-07-17,92.1,6.17,True,False,17,All tasks on track per daily plan.,False
upd_001298,act_007_03,proj_007,2023-07-18,93.3,1.24,True,False,22,Material quality check done; passed.,False
upd_001299,act_007_03,proj_007,2023-07-19,99.3,5.97,True,False,18,Good progress — crew at full strength.,True
upd_001300,act_007_03,proj_007,2023-07-20,100.0,0.75,True,False,15,Inspection checkpoint cleared.,False
upd_001301,act_007_04,proj_007,2023-07-22,13.4,13.4,True,False,5,Inspection checkpoint cleared.,False
upd_001302,act_007_04,proj_007,2023-07-23,22.7,9.26,True,False,9,Night shift deployed to catch up.,False
upd_001303,act_007_04,proj_007,2023-07-24,36.7,13.96,True,False,9,Safety toolbox talk held; no incidents.,False
upd_001304,act_007_04,proj_007,2023-07-25,47.9,11.2,True,False,20,Material quality check done; passed.,False
upd_001305,act_007_04,proj_007,2023-07-26,59.3,11.36,True,False,18,Inspection checkpoint cleared.,False
upd_001306,act_007_04,proj_007,2023-07-27,73.4,14.08,False,False,11,Waiting for subcontractor sign-off.,True
upd_001307,act_007_04,proj_007,2023-07-28,82.5,9.14,False,False,8,Equipment breakdown caused 2-hour downtime.,False
upd_001308,act_007_04,proj_007,2023-07-29,88.1,5.57,False,True,5,Material quality check done; passed.,False
upd_001309,act_007_04,proj_007,2023-07-30,100.0,12.04,True,False,16,Material quality check done; passed.,False
upd_001310,act_007_05,proj_007,2023-07-21,7.9,7.87,True,False,19,Weather caused brief stoppage.,False
upd_001311,act_007_05,proj_007,2023-07-22,14.2,6.3,True,False,17,Weather caused brief stoppage.,True
upd_001312,act_007_05,proj_007,2023-07-23,21.8,7.59,True,False,6,Work progressing as planned.,False
upd_001313,act_007_05,proj_007,2023-07-24,21.8,0.0,True,False,22,Productivity affected by heat; hydration breaks added.,False
upd_001314,act_007_05,proj_007,2023-07-25,28.2,6.37,True,False,8,All tasks on track per daily plan.,False
upd_001315,act_007_05,proj_007,2023-07-26,35.1,6.9,False,False,18,Productivity affected by heat; hydration breaks added.,False
upd_001316,act_007_05,proj_007,2023-07-27,44.8,9.71,True,False,14,Client walkthrough conducted.,False
upd_001317,act_007_05,proj_007,2023-07-28,51.5,6.68,True,False,21,Safety toolbox talk held; no incidents.,True
upd_001318,act_007_05,proj_007,2023-07-29,54.8,3.3,True,False,14,Productivity affected by heat; hydration breaks added.,False
upd_001319,act_007_05,proj_007,2023-07-30,59.7,4.92,False,False,15,Equipment breakdown caused 2-hour downtime.,False
upd_001320,act_007_05,proj_007,2023-07-31,63.5,3.79,True,False,5,Waiting for subcontractor sign-off.,True
upd_001321,act_007_05,proj_007,2023-08-01,63.9,0.45,True,False,21,Productivity affected by heat; hydration breaks added.,False
upd_001322,act_007_05,proj_007,2023-08-02,74.4,10.55,True,False,21,Minor delays due to material delivery.,False
upd_001323,act_007_05,proj_007,2023-08-03,78.7,4.27,False,False,10,Night shift deployed to catch up.,False
upd_001324,act_007_05,proj_007,2023-08-04,82.9,4.19,True,False,12,Client walkthrough conducted.,False
upd_001325,act_007_05,proj_007,2023-08-05,92.7,9.83,True,False,15,Material quality check done; passed.,False
upd_001326,act_007_05,proj_007,2023-08-06,100.0,7.31,True,False,21,Rework required on small section.,False
upd_001327,act_007_06,proj_007,2023-07-22,9.2,9.17,True,False,15,Night shift deployed to catch up.,False
upd_001328,act_007_06,proj_007,2023-07-23,16.8,7.62,False,False,6,Weather caused brief stoppage.,False
upd_001329,act_007_06,proj_007,2023-07-24,20.7,3.87,True,False,9,Inspection checkpoint cleared.,False
upd_001330,act_007_06,proj_007,2023-07-25,23.9,3.23,True,False,7,Productivity affected by heat; hydration breaks added.,False
upd_001331,act_007_06,proj_007,2023-07-26,31.0,7.11,True,False,4,Inspection checkpoint cleared.,False
upd_001332,act_007_06,proj_007,2023-07-27,35.8,4.8,False,False,19,Waiting for subcontractor sign-off.,False
upd_001333,act_007_06,proj_007,2023-07-28,39.9,4.13,True,False,10,Minor delays due to material delivery.,False
upd_001334,act_007_06,proj_007,2023-07-29,45.6,5.69,False,False,20,Rework required on small section.,True
upd_001335,act_007_06,proj_007,2023-07-30,51.6,6.02,True,False,14,Material quality check done; passed.,False
upd_001336,act_007_06,proj_007,2023-07-31,58.4,6.83,False,False,18,Material quality check done; passed.,False
upd_001337,act_007_06,proj_007,2023-08-01,65.5,7.05,False,False,9,Night shift deployed to catch up.,False
upd_001338,act_007_06,proj_007,2023-08-02,72.8,7.33,False,False,5,Good progress — crew at full strength.,False
upd_001339,act_007_06,proj_007,2023-08-03,77.2,4.35,True,False,9,Productivity affected by heat; hydration breaks added.,False
upd_001340,act_007_06,proj_007,2023-08-04,79.8,2.57,True,False,8,Good progress — crew at full strength.,False
upd_001341,act_007_06,proj_007,2023-08-05,84.6,4.79,True,True,8,Material quality check done; passed.,False
upd_001342,act_007_06,proj_007,2023-08-06,87.7,3.15,True,False,5,Rework required on small section.,False
upd_001343,act_007_06,proj_007,2023-08-07,92.4,4.73,True,False,21,Good progress — crew at full strength.,False
upd_001344,act_007_06,proj_007,2023-08-08,100.0,7.56,True,False,19,Night shift deployed to catch up.,False
upd_001345,act_007_07,proj_007,2023-07-21,10.3,10.27,True,False,4,Productivity affected by heat; hydration breaks added.,False
upd_001346,act_007_07,proj_007,2023-07-22,16.3,6.02,True,False,13,Material quality check done; passed.,False
upd_001347,act_007_07,proj_007,2023-07-23,22.0,5.72,False,False,22,Rework required on small section.,False
upd_001348,act_007_07,proj_007,2023-07-24,34.7,12.7,False,False,18,Waiting for subcontractor sign-off.,False
upd_001349,act_007_07,proj_007,2023-07-25,43.9,9.16,False,False,8,Rework required on small section.,False
upd_001350,act_007_07,proj_007,2023-07-26,49.1,5.21,True,False,11,Material quality check done; passed.,False
upd_001351,act_007_07,proj_007,2023-07-27,63.3,14.2,True,False,10,Safety toolbox talk held; no incidents.,False
upd_001352,act_007_07,proj_007,2023-07-28,72.7,9.44,False,False,10,Work progressing as planned.,False
upd_001353,act_007_07,proj_007,2023-07-29,82.2,9.51,True,False,6,Client walkthrough conducted.,True
upd_001354,act_007_07,proj_007,2023-07-30,92.7,10.46,True,False,20,Work progressing as planned.,False
upd_001355,act_007_07,proj_007,2023-07-31,100.0,7.31,True,False,17,Waiting for subcontractor sign-off.,False
upd_001356,act_007_08,proj_007,2023-08-07,8.4,8.41,True,True,13,Material quality check done; passed.,False
upd_001357,act_007_08,proj_007,2023-08-08,17.2,8.8,False,False,18,Productivity affected by heat; hydration breaks added.,False
upd_001358,act_007_08,proj_007,2023-08-09,25.1,7.85,True,False,17,Productivity affected by heat; hydration breaks added.,False
upd_001359,act_007_08,proj_007,2023-08-10,30.7,5.57,True,False,6,Good progress — crew at full strength.,False
upd_001360,act_007_08,proj_007,2023-08-11,37.1,6.35,False,False,14,Minor delays due to material delivery.,False
upd_001361,act_007_08,proj_007,2023-08-12,39.7,2.62,True,False,4,Overtime shift completed to recover schedule.,False
upd_001362,act_007_08,proj_007,2023-08-13,51.0,11.34,True,False,18,Productivity affected by heat; hydration breaks added.,False
upd_001363,act_007_08,proj_007,2023-08-14,56.2,5.21,True,False,16,Inspection checkpoint cleared.,False
upd_001364,act_007_08,proj_007,2023-08-15,64.6,8.38,False,True,22,Inspection checkpoint cleared.,False
upd_001365,act_007_08,proj_007,2023-08-16,75.1,10.48,True,False,4,Good progress — crew at full strength.,False
upd_001366,act_007_08,proj_007,2023-08-17,82.6,7.53,False,False,19,Minor delays due to material delivery.,False
upd_001367,act_007_08,proj_007,2023-08-18,92.1,9.51,True,False,19,Equipment breakdown caused 2-hour downtime.,False
upd_001368,act_007_08,proj_007,2023-08-19,100.0,7.96,True,False,12,Material quality check done; passed.,False
upd_001369,act_007_09,proj_007,2023-08-20,4.4,4.38,False,False,22,Material quality check done; passed.,False
upd_001370,act_007_09,proj_007,2023-08-21,8.8,4.4,True,False,19,Productivity affected by heat; hydration breaks added.,False
upd_001371,act_007_09,proj_007,2023-08-22,14.4,5.63,False,False,4,All tasks on track per daily plan.,False
upd_001372,act_007_09,proj_007,2023-08-23,18.1,3.74,True,False,18,Equipment breakdown caused 2-hour downtime.,False
upd_001373,act_007_09,proj_007,2023-08-24,21.6,3.47,True,False,15,Overtime shift completed to recover schedule.,False
upd_001374,act_007_09,proj_007,2023-08-25,22.8,1.23,True,False,13,Client walkthrough conducted.,False
upd_001375,act_007_09,proj_007,2023-08-26,23.6,0.85,True,False,9,Night shift deployed to catch up.,False
upd_001376,act_007_09,proj_007,2023-08-27,23.6,0.0,True,False,14,All tasks on track per daily plan.,True
upd_001377,act_007_09,proj_007,2023-08-28,26.0,2.42,True,False,15,Minor delays due to material delivery.,False
upd_001378,act_007_09,proj_007,2023-08-29,30.2,4.16,True,False,8,Client walkthrough conducted.,False
upd_001379,act_007_09,proj_007,2023-08-30,31.9,1.74,True,False,9,Minor delays due to material delivery.,False
upd_001380,act_007_09,proj_007,2023-08-31,37.2,5.29,False,False,21,Safety toolbox talk held; no incidents.,False
upd_001381,act_007_09,proj_007,2023-09-01,44.0,6.81,False,False,21,Productivity affected by heat; hydration breaks added.,False
upd_001382,act_007_09,proj_007,2023-09-02,49.9,5.87,True,False,6,Minor delays due to material delivery.,False
upd_001383,act_007_09,proj_007,2023-09-03,56.4,6.51,True,False,13,Productivity affected by heat; hydration breaks added.,False
upd_001384,act_007_09,proj_007,2023-09-04,60.7,4.25,False,False,20,Night shift deployed to catch up.,False
upd_001385,act_007_09,proj_007,2023-09-05,69.2,8.49,True,False,7,Weather caused brief stoppage.,False
upd_001386,act_007_09,proj_007,2023-09-06,77.0,7.76,True,False,13,Good progress — crew at full strength.,True
upd_001387,act_007_09,proj_007,2023-09-07,83.6,6.61,True,False,7,Minor delays due to material delivery.,False
upd_001388,act_007_09,proj_007,2023-09-08,90.7,7.06,True,False,10,Minor delays due to material delivery.,True
upd_001389,act_007_09,proj_007,2023-09-09,100.0,9.3,True,False,19,Minor delays due to material delivery.,True
upd_001390,act_007_10,proj_007,2023-08-12,7.7,7.68,True,True,4,Night shift deployed to catch up.,False
upd_001391,act_007_10,proj_007,2023-08-13,12.9,5.22,True,False,22,Equipment breakdown caused 2-hour downtime.,True
upd_001392,act_007_10,proj_007,2023-08-14,24.6,11.7,True,False,8,All tasks on track per daily plan.,False
upd_001393,act_007_10,proj_007,2023-08-15,31.7,7.11,True,False,15,Good progress — crew at full strength.,False
upd_001394,act_007_10,proj_007,2023-08-16,35.8,4.13,True,False,20,Safety toolbox talk held; no incidents.,False
upd_001395,act_007_10,proj_007,2023-08-17,42.3,6.49,False,False,20,Weather caused brief stoppage.,True
upd_001396,act_007_10,proj_007,2023-08-18,51.5,9.24,True,False,21,Work progressing as planned.,False
upd_001397,act_007_10,proj_007,2023-08-19,63.6,12.14,True,False,20,All tasks on track per daily plan.,False
upd_001398,act_007_10,proj_007,2023-08-20,65.6,2.04,True,False,18,Rework required on small section.,False
upd_001399,act_007_10,proj_007,2023-08-21,73.2,7.58,True,False,16,Overtime shift completed to recover schedule.,False
upd_001400,act_007_10,proj_007,2023-08-22,78.9,5.72,True,False,14,Minor delays due to material delivery.,False
upd_001401,act_007_10,proj_007,2023-08-23,87.0,8.05,True,False,15,Productivity affected by heat; hydration breaks added.,False
upd_001402,act_007_10,proj_007,2023-08-24,90.6,3.58,True,False,19,Minor delays due to material delivery.,False
upd_001403,act_007_10,proj_007,2023-08-25,93.9,3.29,False,False,18,Weather caused brief stoppage.,False
upd_001404,act_007_10,proj_007,2023-08-26,99.9,6.05,False,False,10,All tasks on track per daily plan.,False
upd_001405,act_007_11,proj_007,2023-08-28,2.0,1.98,True,False,15,Good progress — crew at full strength.,True
upd_001406,act_007_11,proj_007,2023-08-29,7.1,5.11,True,False,16,Material quality check done; passed.,True
upd_001407,act_007_11,proj_007,2023-08-30,15.1,7.99,True,False,16,Overtime shift completed to recover schedule.,False
upd_001408,act_007_11,proj_007,2023-08-31,22.5,7.39,False,False,9,Minor delays due to material delivery.,False
upd_001409,act_007_11,proj_007,2023-09-01,31.4,8.85,True,False,16,Minor delays due to material delivery.,False
upd_001410,act_007_11,proj_007,2023-09-02,39.6,8.17,True,False,22,Safety toolbox talk held; no incidents.,False
upd_001411,act_007_11,proj_007,2023-09-03,42.6,3.05,True,False,16,Waiting for subcontractor sign-off.,False
upd_001412,act_007_11,proj_007,2023-09-04,53.5,10.85,True,False,19,Client walkthrough conducted.,False
upd_001413,act_007_11,proj_007,2023-09-05,62.5,8.95,True,False,12,Material quality check done; passed.,False
upd_001414,act_007_11,proj_007,2023-09-06,68.8,6.32,True,False,7,Productivity affected by heat; hydration breaks added.,False
upd_001415,act_007_11,proj_007,2023-09-07,80.0,11.22,True,False,9,Overtime shift completed to recover schedule.,True
upd_001416,act_007_11,proj_007,2023-09-08,84.8,4.76,True,False,7,Night shift deployed to catch up.,False
upd_001417,act_007_11,proj_007,2023-09-09,90.1,5.32,False,False,18,Weather caused brief stoppage.,True
upd_001418,act_007_11,proj_007,2023-09-10,100.0,10.04,True,False,21,Waiting for subcontractor sign-off.,False
